ImageId;YRelW;XRelH;utility
6902;0.067391;0.372894;0.964396
6902;0.233333;0.265201;1.000000
6902;0.049275;0.791941;0.838284
6903;0.944928;0.250916;0.930693
6904;0.831884;0.350916;1.000000
6904;0.104348;0.264103;0.971997
6905;0.265942;0.728938;1.000000
6905;0.732609;0.684615;0.899990
6905;0.091304;0.672527;0.696570
6906;0.086232;0.312821;0.975098
6906;0.910145;0.335531;1.000000
6906;0.742754;0.699267;0.671967
6907;0.228261;0.193773;0.967897
6907;0.034783;0.287546;0.745575
6907;0.034058;0.291941;0.643664
6908;0.805797;0.423443;0.886089
6909;0.402899;0.229304;1.000000
6909;0.950725;0.435531;0.921492
6910;0.971739;0.337729;0.916092
6910;0.091304;0.440293;0.942594
6910;0.517391;0.216850;0.751475
6910;0.916667;0.412821;0.779878
6910;0.618116;0.758242;1.000000
6910;0.539130;0.620879;1.000000
6910;0.713768;0.727106;0.934393
6911;0.536957;0.420879;1.000000
6911;0.102899;0.293407;1.000000
6911;0.886232;0.263736;0.962396
6911;0.771739;0.208425;0.994399
6911;0.871014;0.638095;0.799980
6911;0.086232;0.592674;0.893889
6912;0.141304;0.330769;1.000000
6912;0.165217;0.399267;1.000000
6912;0.063043;0.266667;0.935694
6912;0.273188;0.405861;1.000000
6912;0.211594;0.735531;1.000000
6912;0.079710;0.612454;1.000000
6912;0.470290;0.226740;0.748775
6912;0.374638;0.280586;0.682468
6913;0.063768;0.337363;1.000000
6914;0.052174;0.351282;0.991999
6914;0.471014;0.240659;0.839584
6914;0.285507;0.293040;0.899990
6915;0.513768;0.249817;0.971397
6915;0.721014;0.246886;1.000000
6915;0.950725;0.283150;0.970397
6915;0.572464;0.766667;0.570457
6916;0.860870;0.341026;1.000000
6916;0.742754;0.745421;1.000000
6916;0.034783;0.301832;0.953195
6916;0.728261;0.311722;1.000000
6916;0.097101;0.731502;1.000000
6916;0.442754;0.605495;0.799980
6916;0.428261;0.373260;0.699970
6917;0.947826;0.405495;0.946995
6917;0.566667;0.427473;0.995600
6917;0.450725;0.731502;1.000000
6917;0.218841;0.686081;0.899990
6918;0.320290;0.253114;1.000000
6918;0.045652;0.384615;0.641964
6918;0.308696;0.790110;0.846085
6918;0.578261;0.284982;0.699970
6918;0.648551;0.578022;0.777978
6918;0.728986;0.221245;0.899990
6919;0.340580;0.738462;0.699970
6920;0.213768;0.363370;1.000000
6920;0.879710;0.830403;0.982698
6920;0.288406;0.649817;0.899990
6921;0.892029;0.683150;1.000000
6921;0.753623;0.621978;0.994899
6922;0.347826;0.573993;0.955496
6922;0.623913;0.405128;1.000000
6922;0.684783;0.623077;0.994199
6923;0.626087;0.206593;1.000000
6923;0.773913;0.417949;1.000000
6923;0.158696;0.356777;1.000000
6923;0.071014;0.223443;0.839184
6923;0.890580;0.677289;1.000000
6923;0.909420;0.231868;0.871987
6923;0.027536;0.702930;0.517552
6924;0.762319;0.706227;0.947795
6924;0.781884;0.366667;1.000000
6924;0.553623;0.311722;1.000000
6924;0.894928;0.250549;0.961796
6924;0.683333;0.217582;1.000000
6924;0.059420;0.401832;0.563956
6924;0.068116;0.673993;1.000000
6924;0.948551;0.685714;0.950495
6924;0.116667;0.221978;0.899990
6925;0.496377;0.759707;0.951095
6925;0.057971;0.254579;0.932493
6925;0.976812;0.674725;0.610661
6925;0.048551;0.689011;0.952395
6925;0.732609;0.713553;0.899990
6925;0.427536;0.236630;0.852885
6926;0.726087;0.290476;0.945395
6926;0.465942;0.293407;1.000000
6926;0.404348;0.431502;0.945695
6926;0.942754;0.752015;0.646065
6927;0.960145;0.424176;0.928893
6927;0.891304;0.224908;1.000000
6927;0.305797;0.655678;0.644264
6927;0.048551;0.743956;0.944294
6927;0.301449;0.216484;0.899990
6928;0.067391;0.751648;0.940994
6928;0.026087;0.429670;0.817082
6928;0.415217;0.308059;1.000000
6928;0.201449;0.207692;0.994899
6928;0.248551;0.265568;1.000000
6928;0.179710;0.363736;1.000000
6928;0.525362;0.397070;0.599960
6928;0.849275;0.602564;1.000000
6928;0.668116;0.748352;0.899990
6928;0.410870;0.823077;0.899990
6929;0.846377;0.356777;0.942794
6929;0.742029;0.276557;1.000000
6929;0.973913;0.728571;0.530653
6930;0.457971;0.672527;1.000000
6930;0.092754;0.740293;0.799980
6931;0.328986;0.216484;1.000000
6931;0.666667;0.247253;0.991299
6931;0.909420;0.763370;1.000000
6931;0.244203;0.691209;0.699970
6931;0.955797;0.346886;0.526353
6932;0.855797;0.356777;1.000000
6932;0.601449;0.397436;1.000000
6932;0.103623;0.692308;0.866087
6932;0.890580;0.753114;0.599960
6933;0.108696;0.344322;0.983898
6934;0.765942;0.297070;0.939594
6935;0.163043;0.439194;0.977098
6935;0.102174;0.775824;0.944294
6935;0.921739;0.423810;0.856786
6936;0.207971;0.700000;1.000000
6936;0.070290;0.563370;0.937794
6936;0.884058;0.297436;0.967597
6936;0.178261;0.394872;0.887889
6936;0.542029;0.767766;0.599960
6937;0.225362;0.755678;0.562656
6937;0.057246;0.300366;0.927693
6937;0.473913;0.665201;0.994699
6938;0.348551;0.421612;1.000000
6938;0.719565;0.358974;1.000000
6938;0.231159;0.649817;1.000000
6939;0.053623;0.392674;0.933093
6940;0.163768;0.416117;0.897790
6940;0.700725;0.741392;0.885689
6941;0.947101;0.439194;0.925293
6941;0.893478;0.265934;0.899990
6941;0.814493;0.358974;0.699970
6942;0.722464;0.762637;0.793179
6942;0.118841;0.435897;0.966897
6942;0.476812;0.739927;0.998200
6943;0.704348;0.259341;1.000000
6944;0.297101;0.757143;1.000000
6944;0.471739;0.367033;1.000000
6944;0.138406;0.373626;0.799980
6945;0.786957;0.421612;1.000000
6945;0.790580;0.364835;0.991299
6945;0.420290;0.420513;1.000000
6945;0.242754;0.767033;1.000000
6946;0.655797;0.376557;0.820182
6946;0.736232;0.321612;0.889389
6947;0.924638;0.597802;0.963896
6947;0.860145;0.753480;0.899990
6948;0.364493;0.370330;1.000000
6948;0.694928;0.765201;0.899990
6950;0.961594;0.350916;0.914391
6951;0.459420;0.373626;1.000000
6951;0.233333;0.437363;0.982098
6951;0.206522;0.349084;1.000000
6951;0.843478;0.762271;1.000000
6952;0.601449;0.403663;1.000000
6952;0.073913;0.756410;1.000000
6953;0.892754;0.402564;0.986799
6953;0.463043;0.365201;0.899990
6953;0.493478;0.754945;0.899990
6954;0.392029;0.346520;1.000000
6954;0.341304;0.412821;1.000000
6954;0.897826;0.706960;0.964696
6954;0.047101;0.431502;0.728073
6955;0.846377;0.401832;1.000000
6955;0.065942;0.686447;0.942794
6955;0.663043;0.738828;0.984098
6955;0.209420;0.700733;0.960396
6956;0.087681;0.766300;0.939694
6956;0.902899;0.695604;1.000000
6956;0.089130;0.378022;0.976298
6956;0.347101;0.758974;1.000000
6958;0.110145;0.779121;0.855086
6958;0.978986;0.426374;0.810581
6958;0.207971;0.338095;0.659866
6958;0.147826;0.425275;0.599960
6958;0.279710;0.689377;0.799980
6959;0.922464;0.265568;0.935594
6959;0.126087;0.430037;0.974397
6960;0.844203;0.326740;1.000000
6960;0.497101;0.210623;1.000000
6960;0.113043;0.382051;0.970197
6960;0.176812;0.331136;0.983398
6960;0.129710;0.356777;0.595960
6960;0.787681;0.728938;0.599960
6960;0.521014;0.435165;0.858186
6961;0.181159;0.428205;0.999600
6961;0.087681;0.343956;0.550055
6961;0.090580;0.343956;0.645665
6962;0.230435;0.785348;0.931793
6962;0.582609;0.361538;1.000000
6962;0.390580;0.284615;1.000000
6962;0.858696;0.369231;0.799980
6963;0.444203;0.423810;1.000000
6963;0.217391;0.369231;0.799980
6963;0.883333;0.806960;1.000000
6964;0.394203;0.720147;0.997700
6964;0.228261;0.758974;0.599960
6964;0.876087;0.418681;0.578958
6965;0.272464;0.737729;0.699970
6965;0.113043;0.432967;0.562056
6966;0.902899;0.712454;0.799980
6966;0.218116;0.797436;0.799980
6967;0.096377;0.393040;0.953795
6968;0.743478;0.787179;0.950395
6968;0.277536;0.687912;0.936094
6969;0.533333;0.707692;0.960496
6970;0.200000;0.635897;0.986499
6971;0.942029;0.374725;0.941094
6972;0.647826;0.328571;1.000000
6972;0.165217;0.357143;1.000000
6973;0.308696;0.717216;1.000000
6973;0.084783;0.705495;0.599960
6974;0.628261;0.641392;0.947395
6974;0.926087;0.393773;0.750575
6975;0.223913;0.362637;0.976898
6975;0.609420;0.628205;1.000000
6975;0.152174;0.645788;0.899890
6976;0.047826;0.702930;0.930893
6976;0.394928;0.771062;0.956196
6976;0.203623;0.770696;0.961396
6976;0.910145;0.391209;1.000000
6976;0.907246;0.764469;1.000000
6977;0.505797;0.745421;0.867987
6977;0.236232;0.751282;0.799980
6978;0.063043;0.728205;0.950695
6978;0.102899;0.640659;0.757276
6978;0.243478;0.808425;1.000000
6979;0.346377;0.678755;0.965497
6979;0.934058;0.777289;0.852885
6980;0.838406;0.376557;0.992199
6980;0.492029;0.328571;0.660466
6981;0.746377;0.440293;0.979098
6982;0.658696;0.391575;1.000000
6982;0.868841;0.284249;1.000000
6982;0.277536;0.770696;1.000000
6983;0.505797;0.374725;1.000000
6983;0.119565;0.266667;1.000000
6983;0.676812;0.292674;1.000000
6983;0.480435;0.760073;0.682068
6983;0.485507;0.759341;0.691069
6983;0.469565;0.638095;1.000000
6983;0.181884;0.353114;0.799980
6984;0.289130;0.826007;0.948095
6984;0.939130;0.427473;0.940594
6984;0.129710;0.348352;1.000000
6984;0.120290;0.782418;0.599960
6984;0.763043;0.248352;1.000000
6984;0.589855;0.700000;0.699970
6985;0.119565;0.265934;1.000000
6985;0.644203;0.316117;0.955096
6985;0.336957;0.308059;0.959396
6985;0.194203;0.417949;0.699970
6985;0.188406;0.326740;0.518552
6985;0.142754;0.756410;1.000000
6985;0.839130;0.608791;1.000000
6985;0.511594;0.593407;0.891189
6985;0.643478;0.396337;0.799980
6986;0.676087;0.407326;1.000000
6987;0.881884;0.782784;0.979398
6987;0.134058;0.396703;0.799980
6988;0.921014;0.175824;0.963096
6988;0.884058;0.381319;0.688369
6988;0.918841;0.759707;0.665967
6989;0.456522;0.285714;1.000000
6989;0.956522;0.321245;0.534253
6989;0.076087;0.172161;0.563056
6989;0.075362;0.172161;0.560356
6990;0.392754;0.372161;0.936194
6990;0.119565;0.328938;0.973897
6990;0.296377;0.406593;1.000000
6990;0.852174;0.341758;1.000000
6990;0.823188;0.606960;1.000000
6991;0.306522;0.429670;0.950795
6991;0.246377;0.316484;0.754175
6991;0.118116;0.363736;0.899990
6991;0.918841;0.748718;0.996100
6992;0.765942;0.770696;0.965597
6992;0.481159;0.330769;0.699970
6992;0.035507;0.737729;0.637064
6993;0.237681;0.795604;0.899990
6993;0.324638;0.275092;0.785279
6993;0.713043;0.680220;1.000000
6993;0.561594;0.326007;0.699970
6994;0.665942;0.223443;1.000000
6995;0.857971;0.700366;0.696470
6995;0.621014;0.657509;0.592859
6996;0.636232;0.708791;0.956296
6996;0.813043;0.757143;0.599960
6997;0.779710;0.382784;0.699970
6997;0.778986;0.384249;0.699970
6997;0.910870;0.220147;0.574457
6998;0.928986;0.371429;0.968897
6998;0.911594;0.684982;1.000000
6998;0.100725;0.756044;0.891789
6999;0.286957;0.426740;1.000000
6999;0.065217;0.681319;0.977898
6999;0.201449;0.303663;0.899990
7000;0.734058;0.294872;1.000000
7000;0.895652;0.220513;0.987199
7001;0.584783;0.378755;0.935494
7001;0.616667;0.443956;0.934893
7001;0.848551;0.355678;0.830783
7001;0.387681;0.413919;1.000000
7001;0.497101;0.253846;1.000000
7001;0.852174;0.296703;0.983998
7001;0.971014;0.241392;0.815982
7001;0.647101;0.579121;0.781978
7002;0.160145;0.377656;1.000000
7002;0.720290;0.378388;1.000000
7002;0.045652;0.231136;0.530053
7002;0.263768;0.621245;0.599960
7002;0.773913;0.221612;1.000000
7003;0.753623;0.770696;0.967297
7003;0.321014;0.312454;1.000000
7003;0.098551;0.390110;1.000000
7003;0.897826;0.424542;0.878888
7004;0.787681;0.710623;0.699970
7005;0.894928;0.341758;0.999300
7005;0.310870;0.347985;0.583758
7005;0.734783;0.428938;0.546555
7006;0.035507;0.785714;0.934093
7007;0.071739;0.802198;0.935794
7007;0.302899;0.302930;1.000000
7008;0.401449;0.233333;0.699970
7009;0.452174;0.202564;1.000000
7009;0.128986;0.324908;1.000000
7009;0.566667;0.302198;0.765577
7010;0.134058;0.728938;0.980998
7010;0.420290;0.261172;1.000000
7010;0.876087;0.710989;0.654065
7010;0.739855;0.400366;1.000000
7011;0.873188;0.639927;0.955096
7011;0.861594;0.393040;1.000000
7011;0.242029;0.772894;1.000000
7012;0.868116;0.440293;0.952595
7012;0.893478;0.189744;0.962096
7012;0.447101;0.243223;1.000000
7012;0.015942;0.416117;0.608161
7012;0.505797;0.224542;0.555956
7013;0.056522;0.190842;0.933193
7013;0.653623;0.344689;1.000000
7013;0.944203;0.856410;0.955396
7013;0.167391;0.747253;0.799980
7014;0.570290;0.390110;1.000000
7014;0.037681;0.226374;0.826783
7014;0.852899;0.743223;0.899990
7014;0.162319;0.301099;0.899990
7015;0.323913;0.344322;1.000000
7015;0.673188;0.401465;0.797180
7016;0.726812;0.245055;0.957196
7017;0.737681;0.290110;1.000000
7017;0.410870;0.314286;0.599960
7017;0.597826;0.701832;0.699970
7018;0.062319;0.756410;0.951895
7018;0.973188;0.379487;0.819982
7018;0.941304;0.717949;0.887289
7019;0.097101;0.439560;0.945095
7019;0.141304;0.669963;1.000000
7019;0.701449;0.238462;1.000000
7021;0.207246;0.261172;0.957596
7021;0.413043;0.750183;0.786779
7022;0.181884;0.585714;0.978098
7022;0.293478;0.438828;0.941894
7023;0.773913;0.392308;1.000000
7023;0.944928;0.417216;0.947295
7023;0.892029;0.573993;0.975998
7023;0.202899;0.416850;1.000000
7023;0.871739;0.204029;0.964096
7023;0.632609;0.242491;0.799980
7024;0.389855;0.193407;0.941594
7024;0.480435;0.331136;0.924892
7024;0.923188;0.255311;0.998600
7024;0.063043;0.583516;0.958996
7025;0.946377;0.434432;0.931993
7025;0.363768;0.771429;0.826383
7026;0.095652;0.118681;0.993599
7026;0.279710;0.425641;0.753675
7026;0.111594;0.331136;1.000000
7027;0.397826;0.411722;0.970297
7027;0.117391;0.400366;1.000000
7027;0.461594;0.195971;0.998100
7027;0.209420;0.635165;1.000000
7027;0.578261;0.658974;0.899990
7028;0.346377;0.397802;1.000000
7028;0.893478;0.335531;1.000000
7028;0.200000;0.734799;0.597960
7028;0.057246;0.772161;0.596460
7029;0.689855;0.393407;1.000000
7029;0.114493;0.422711;0.989899
7029;0.143478;0.304029;0.943494
7030;0.318116;0.209890;1.000000
7030;0.584058;0.366667;0.964196
7030;0.093478;0.270330;0.990399
7030;0.021739;0.239560;0.711071
7030;0.274638;0.665201;1.000000
7030;0.886232;0.556044;0.842984
7030;0.454348;0.309158;1.000000
7031;0.847826;0.326007;1.000000
7031;0.111594;0.800000;1.000000
7031;0.752174;0.155678;0.899990
7031;0.921014;0.211722;0.863086
7032;0.038406;0.256044;0.938894
7032;0.208696;0.420513;0.699970
7032;0.043478;0.192308;0.729873
7033;0.736957;0.742491;1.000000
7033;0.384783;0.237729;0.989499
7034;0.693478;0.315018;0.956596
7034;0.544203;0.189011;0.986199
7034;0.710870;0.257509;0.562056
7034;0.881159;0.268498;0.673767
7035;0.336957;0.382418;0.986599
7035;0.639130;0.400733;1.000000
7036;0.120290;0.424176;0.951795
7036;0.887681;0.284982;1.000000
7036;0.715217;0.260073;1.000000
7036;0.759420;0.408425;1.000000
7036;0.622464;0.703663;1.000000
7036;0.940580;0.372161;0.965297
7036;0.430435;0.427106;0.653065
7036;0.382609;0.723443;0.790679
7036;0.779710;0.713919;0.982198
7037;0.048551;0.251648;0.935394
7037;0.915217;0.246886;0.570257
7037;0.192029;0.322711;1.000000
7038;0.084783;0.217216;0.952095
7038;0.063768;0.748352;0.633863
7039;0.806522;0.604396;0.961296
7039;0.159420;0.294872;1.000000
7039;0.852899;0.731502;1.000000
7039;0.339130;0.698168;0.799980
7040;0.513768;0.255678;1.000000
7040;0.924638;0.352747;0.960696
7040;0.977536;0.398168;0.909591
7040;0.044928;0.757875;0.945995
7041;0.483333;0.323443;1.000000
7041;0.136232;0.349451;1.000000
7041;0.072464;0.319414;0.958096
7041;0.879710;0.424908;0.671167
7042;0.373913;0.763370;0.964396
7042;0.513768;0.665934;1.000000
7042;0.800725;0.332234;1.000000
7042;0.218841;0.334066;0.799980
7042;0.634783;0.302564;0.599960
7042;0.681884;0.411355;0.887389
7042;0.909420;0.639560;1.000000
7043;0.965217;0.352015;0.720272
7043;0.784783;0.246886;0.574557
7043;0.594928;0.613187;0.899990
7044;0.361594;0.218681;0.952995
7044;0.612319;0.203663;0.944894
7044;0.128261;0.384615;0.699970
7044;0.205072;0.769231;1.000000
7045;0.386957;0.255311;1.000000
7045;0.247826;0.389011;0.699970
7045;0.254348;0.389744;0.899990
7045;0.636957;0.368132;0.783278
7046;0.602174;0.434432;0.957296
7046;0.332609;0.357875;0.981998
7046;0.766667;0.672161;0.599960
7046;0.386957;0.230403;1.000000
7046;0.928986;0.737729;0.755176
7046;0.488406;0.603297;0.689569
7046;0.732609;0.275824;0.799980
7047;0.591304;0.690476;1.000000
7047;0.239855;0.797802;0.899990
7047;0.070290;0.272527;0.799980
7048;0.731884;0.305861;1.000000
7048;0.109420;0.392308;0.999200
7048;0.147826;0.300366;1.000000
7049;0.892754;0.241026;1.000000
7049;0.075362;0.772161;0.599960
7049;0.210145;0.328205;0.799980
7050;0.020290;0.273993;0.711171
7050;0.834783;0.404029;0.699970
7051;0.847826;0.223810;1.000000
7051;0.101449;0.746520;0.866487
7051;0.819565;0.319780;0.899990
7052;0.451449;0.246154;0.971197
7052;0.958696;0.237729;0.918392
7052;0.180435;0.258974;1.000000
7052;0.023188;0.241026;0.506751
7052;0.324638;0.679121;0.875788
7053;0.536957;0.281685;1.000000
7053;0.117391;0.228205;0.983198
7053;0.352899;0.257509;1.000000
7054;0.818116;0.734066;1.000000
7054;0.135507;0.250916;0.799980
7056;0.526812;0.335897;1.000000
7056;0.913768;0.371795;0.973197
7056;0.450725;0.235531;1.000000
7057;0.923188;0.238095;0.948895
7057;0.058696;0.345421;0.945195
7058;0.250725;0.748718;0.966197
7058;0.847101;0.381319;1.000000
7058;0.859420;0.263370;1.000000
7058;0.073913;0.229670;0.955696
7058;0.465942;0.598168;1.000000
7059;0.770290;0.301099;1.000000
7059;0.176087;0.387546;1.000000
7059;0.115942;0.250916;1.000000
7059;0.025362;0.759341;0.821782
7060;0.663043;0.370696;0.847585
7061;0.776087;0.291941;1.000000
7061;0.526087;0.330403;1.000000
7061;0.105797;0.690476;0.899990
7062;0.242754;0.395238;1.000000
7062;0.973913;0.254945;0.811081
7062;0.053623;0.289377;0.953695
7062;0.268116;0.265934;1.000000
7062;0.826087;0.356777;0.766677
7063;0.559420;0.786447;0.945595
7063;0.106522;0.231136;0.990299
7063;0.185507;0.627473;0.878588
7063;0.321014;0.747985;0.699970
7064;0.497826;0.600000;0.949495
7064;0.141304;0.400366;1.000000
7065;0.272464;0.294505;1.000000
7066;0.494928;0.383150;1.000000
7066;0.315217;0.321978;1.000000
7067;0.069565;0.438462;0.927093
7067;0.768116;0.348352;1.000000
7067;0.975362;0.317216;0.514951
7067;0.063768;0.338462;0.872687
7068;0.484058;0.430403;1.000000
7068;0.502899;0.320513;1.000000
7068;0.553623;0.659341;1.000000
7068;0.046377;0.312454;0.940394
7068;0.954348;0.693040;0.949595
7068;0.130435;0.621978;0.899990
7069;0.600000;0.296337;1.000000
7069;0.656522;0.326007;0.941194
7069;0.381159;0.652381;0.799980
7070;0.823913;0.724542;0.695370
7070;0.077536;0.732234;0.699970
7071;0.957246;0.431868;0.925293
7071;0.053623;0.769231;0.725173
7071;0.209420;0.717216;1.000000
7071;0.053623;0.771429;0.527353
7072;0.620290;0.368498;0.867087
7072;0.073913;0.408425;0.971097
7072;0.876812;0.275092;1.000000
7072;0.453623;0.238462;1.000000
7073;0.036232;0.279121;0.933993
7073;0.928986;0.588645;0.559856
7073;0.166667;0.687912;0.799980
7074;0.058696;0.590110;0.751675
7074;0.340580;0.310256;1.000000
7075;0.505797;0.730403;0.789779
7076;0.378261;0.346520;1.000000
7076;0.661594;0.630037;0.954295
7076;0.255072;0.317216;0.751475
7076;0.800000;0.698168;0.899990
7077;0.464493;0.225641;1.000000
7077;0.093478;0.394505;0.893689
7078;0.256522;0.372527;0.955796
7079;0.760870;0.656410;1.000000
7080;0.763768;0.722344;0.951895
7080;0.631884;0.276923;1.000000
7081;0.288406;0.290476;0.655666
7081;0.930435;0.412454;0.971797
7081;0.534783;0.404029;0.599960
7081;0.563768;0.737363;0.899990
7082;0.071014;0.373993;0.977298
7082;0.068116;0.824542;0.599960
7083;0.640580;0.285714;1.000000
7083;0.673188;0.860073;1.000000
7084;0.466667;0.337729;1.000000
7084;0.407971;0.282784;1.000000
7084;0.329710;0.400000;0.969097
7084;0.922464;0.367766;0.767077
7086;0.083333;0.775458;0.966797
7086;0.051449;0.233700;0.629163
7088;0.469565;0.297070;1.000000
7088;0.767391;0.221978;1.000000
7088;0.959420;0.228938;0.924392
7088;0.765217;0.723077;0.599960
7089;0.210870;0.233333;1.000000
7089;0.349275;0.419048;1.000000
7089;0.773913;0.308425;1.000000
7089;0.956522;0.261172;0.732373
7089;0.238406;0.778755;0.779278
7089;0.431159;0.301465;0.699970
7090;0.048551;0.298901;0.953395
7090;0.047826;0.661905;0.940994
7090;0.437681;0.197436;0.899990
7091;0.539130;0.437363;0.950795
7091;0.219565;0.780586;0.899990
7092;0.871014;0.279853;1.000000
7094;0.303623;0.245055;1.000000
7094;0.420290;0.403663;1.000000
7095;0.426812;0.394872;0.930493
7095;0.778261;0.206593;0.899990
7095;0.365217;0.371795;0.895090
7095;0.787681;0.411355;1.000000
7095;0.897101;0.565934;0.862386
7096;0.519565;0.813553;0.973497
7096;0.794203;0.765201;0.958896
7096;0.878261;0.348352;1.000000
7096;0.698551;0.398168;0.998300
7098;0.656522;0.706960;1.000000
7099;0.259420;0.771062;0.954495
7099;0.034783;0.317582;0.930393
7099;0.036957;0.597802;0.640264
7099;0.195652;0.709158;0.547855
7099;0.222464;0.247253;0.799980
7101;0.785507;0.730769;0.954595
7101;0.835507;0.357143;0.949095
7101;0.466667;0.417216;0.856686
7101;0.626087;0.679487;1.000000
7101;0.132609;0.701465;0.879388
7101;0.872464;0.757875;0.899990
7101;0.674638;0.371795;1.000000
7103;0.618116;0.693773;0.958596
